comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
3.03          232                1                  8         1         0         1         4096        0           0           0.003361     NA          0.013198          0.012742            0.012741           0.02                 5             104
2.98          234                1                  8         1         0         2         4096        0           0           0.003766     NA          0.011224          0.013818            0.013818           0.02                 6             82
2.92          230                1                  8         1         0         3         4096        0           0           0.003907     NA          0.007489          0.011301            0.011300           0.02                 5             80
2.92          230                1                  8         1         0         4         4096        0           0           0.002843     NA          0.007969          0.010880            0.010878           0.01                 5             84
2.93          230                1                  8         1         0         5         4096        0           0           0.003746     NA          0.007534          0.010554            0.010553           0.02                 7             82
2.90          231                1                  8         1         0         6         4096        0           0           0.001725     NA          0.003042          0.004109            0.004108           0.01                 5             92
3.13          233                1                  64        1         0         1         4096        0           0           0.004039     NA          0.023315          0.020157            0.020156           0.04                 19            100
3.12          233                1                  64        1         0         2         4096        0           0           0.007099     NA          0.025090          0.026430            0.026429           0.06                 21            91
3.03          232                1                  64        1         0         3         4096        0           0           0.005557     NA          0.014802          0.026810            0.026809           0.05                 15            71
3.02          231                1                  64        1         0         4         4096        0           0           0.005680     NA          0.013910          0.023178            0.023177           0.04                 15            77
3.02          232                1                  64        1         0         5         4096        0           0           0.006398     NA          0.018617          0.024781            0.024781           0.05                 19            86
3.02          231                1                  64        1         0         6         4096        0           0           0.002944     NA          0.007263          0.010056            0.010055           0.03                 15            88
