comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.52          233                1                  128       1         0         1         4096        0           0           0.005287     NA          0.028280          0.023638            0.023637           0.06                 37            104
1.51          232                1                  128       1         0         1         4096        0           1           .000786      NA          .004545           .003618             .003618            1.51                 232           100
1.53          233                1                  128       1         0         1         8192        0           0           0.004693     NA          0.033140          0.024003            0.024002           0.08                 67            110
1.51          232                1                  128       1         0         1         8192        0           1           .000705      NA          .005787           .005392             .005392            1.51                 232           100
1.52          233                1                  128       1         0         1         12288       0           0           0.005999     NA          0.043753          0.032354            0.032353           0.11                 99            103
1.50          232                1                  128       1         0         1         12288       0           1           .000996      NA          .009891           .007934             .007933            1.50                 232           100
1.51          232                1                  128       1         0         1         16384       0           0           0.007702     NA          0.059826          0.042927            0.042926           0.13                 130           89
1.51          231                1                  128       1         0         1         16384       0           1           .001335      NA          .008965           .008585             .008584            1.51                 231           100
1.52          233                1                  128       1         0         1         20480       0           0           0.009577     NA          0.071934          0.052589            0.052588           0.15                 162           109
1.50          232                1                  128       1         0         1         20480       0           1           .001676      NA          .014908           .012285             .012285            1.50                 232           99
1.50          233                1                  128       1         0         1         24576       0           0           0.011653     NA          0.076658          0.059616            0.059615           0.17                 194           105
1.51          232                1                  128       1         0         1         24576       0           1           .002001      NA          .015427           .013205             .013205            1.51                 232           99
1.51          232                1                  128       1         0         1         28672       0           0           0.013561     NA          0.091923          0.068888            0.068887           0.19                 226           108
1.48          232                1                  128       1         0         1         28672       0           1           .002336      NA          .015963           .015565             .015565            1.48                 232           100
1.49          232                1                  128       1         0         1         32768       0           0           0.015413     NA          0.104293          0.076960            0.076960           0.21                 257           100
1.50          232                1                  128       1         0         1         32768       0           1           .002681      NA          .021081           .018544             .018544            1.50                 232           100
1.51          232                1                  128       1         0         1         36864       0           0           0.017525     NA          0.110857          0.084797            0.084796           0.22                 289           111
1.52          233                1                  128       1         0         1         36864       0           1           .002955      NA          .024263           .021343             .021343            1.52                 233           100
1.50          233                1                  128       1         0         1         40960       0           0           0.019521     NA          0.128227          0.094805            0.094804           0.25                 321           113
1.51          232                1                  128       1         0         1         40960       0           1           .003419      NA          .022041           .024161             .024161            1.51                 232           99
1.48          231                1                  128       1         0         2         4096        0           0           0.006231     NA          0.025343          0.026535            0.026534           0.06                 39            98
1.50          231                1                  128       1         0         2         4096        0           1           .000753      NA          .003522           .004404             .004404            1.50                 231           100
1.50          231                1                  128       1         0         2         8192        0           0           0.006221     NA          0.031660          0.032556            0.032555           0.09                 75            97
1.45          231                1                  128       1         0         2         8192        0           1           .000821      NA          .005033           .006605             .006605            1.45                 231           99
1.50          232                1                  128       1         0         2         12288       0           0           0.008355     NA          0.042222          0.043991            0.043990           0.12                 111           95
1.49          232                1                  128       1         0         2         12288       0           1           .001044      NA          .006865           .008871             .008871            1.49                 232           100
1.49          232                1                  128       1         0         2         16384       0           0           0.010275     NA          0.054882          0.060003            0.060002           0.14                 147           96
1.50          231                1                  128       1         0         2         16384       0           1           .001344      NA          .009046           .011044             .011043            1.50                 231           99
1.50          231                1                  128       1         0         2         20480       0           0           0.014614     NA          0.067746          0.077597            0.077596           0.17                 183           94
1.48          232                1                  128       1         0         2         20480       0           1           .001799      NA          .010678           .014388             .014388            1.48                 232           100
1.50          232                1                  128       1         0         2         24576       0           0           0.017369     NA          0.080586          0.084997            0.084996           0.19                 219           97
1.44          231                1                  128       1         0         2         24576       0           1           .002099      NA          .013119           .016848             .016848            1.44                 231           100
1.48          231                1                  128       1         0         2         28672       0           0           0.019983     NA          0.095137          0.103325            0.103324           0.22                 255           96
1.49          231                1                  128       1         0         2         28672       0           1           .002387      NA          .016345           .019833             .019833            1.49                 231           100
1.48          231                1                  128       1         0         2         32768       0           0           0.023073     NA          0.110568          0.117079            0.117078           0.25                 290           97
1.48          231                1                  128       1         0         2         32768       0           1           .002842      NA          .018172           .022637             .022636            1.48                 231           99
1.50          232                1                  128       1         0         2         36864       0           0           0.025870     NA          0.122062          0.130780            0.130779           0.28                 326           96
1.47          231                1                  128       1         0         2         36864       0           1           .003288      NA          .020549           .025330             .025330            1.47                 231           99
1.48          232                1                  128       1         0         2         40960       0           0           0.028436     NA          0.134414          0.142610            0.142610           0.30                 362           97
1.49          232                1                  128       1         0         2         40960       0           1           .003711      NA          .025057           .028608             .028608            1.49                 232           99
1.47          231                1                  128       1         0         3         4096        0           0           0.005156     NA          0.015366          0.023014            0.023013           0.05                 27            84
1.47          230                1                  128       1         0         3         4096        0           1           .000824      NA          .002823           .003842             .003842            1.47                 230           99
1.45          229                1                  128       1         0         3         8192        0           0           0.005290     NA          0.014113          0.035623            0.035622           0.09                 51            76
1.43          231                1                  128       1         0         3         8192        0           1           .000852      NA          .003949           .005597             .005597            1.43                 231           99
1.45          231                1                  128       1         0         3         12288       0           0           0.006628     NA          0.019655          0.040934            0.040933           0.12                 75            75
1.45          230                1                  128       1         0         3         12288       0           1           .001090      NA          .005669           .008269             .008269            1.45                 230           99
1.46          230                1                  128       1         0         3         16384       0           0           0.007976     NA          0.025101          0.056545            0.056544           0.14                 99            59
1.45          230                1                  128       1         0         3         16384       0           1           .001456      NA          .006303           .010322             .010322            1.45                 230           100
1.46          230                1                  128       1         0         3         20480       0           0           0.010344     NA          0.030150          0.066748            0.066747           0.16                 123           77
1.46          231                1                  128       1         0         3         20480       0           1           .002069      NA          .007940           .012476             .012476            1.46                 231           100
1.46          230                1                  128       1         0         3         24576       0           0           0.013834     NA          0.037553          0.079834            0.079833           0.19                 147           75
1.47          229                1                  128       1         0         3         24576       0           1           .002585      NA          .010416           .015246             .015246            1.47                 229           99
1.46          230                1                  128       1         0         3         28672       0           0           0.015851     NA          0.040981          0.092472            0.092471           0.21                 171           75
1.45          229                1                  128       1         0         3         28672       0           1           .002839      NA          .012793           .017343             .017343            1.45                 229           99
1.47          230                1                  128       1         0         3         32768       0           0           0.018784     NA          0.050423          0.103735            0.103734           0.23                 195           77
1.43          230                1                  128       1         0         3         32768       0           1           .003505      NA          .014171           .019706             .019706            1.43                 230           99
1.43          229                1                  128       1         0         3         36864       0           0           0.020478     NA          0.058028          0.118791            0.118790           0.26                 219           77
1.43          230                1                  128       1         0         3         36864       0           1           .003732      NA          .015540           .022064             .022064            1.43                 230           99
1.44          230                1                  128       1         0         3         40960       0           0           0.024001     NA          0.065202          0.128751            0.128750           0.28                 243           78
1.43          231                1                  128       1         0         3         40960       0           1           .004415      NA          .019463           .024565             .024564            1.43                 231           99
1.46          230                1                  128       1         0         4         4096        0           0           0.004703     NA          0.015449          0.022667            0.022666           0.06                 27            83
1.45          230                1                  128       1         0         4         4096        0           1           .000747      NA          .002408           .003520             .003519            1.45                 230           99
1.44          230                1                  128       1         0         4         8192        0           0           0.004149     NA          0.014418          0.026299            0.026299           0.08                 51            60
1.44          230                1                  128       1         0         4         8192        0           1           .000727      NA          .002841           .004766             .004765            1.44                 230           100
1.45          230                1                  128       1         0         4         12288       0           0           0.006374     NA          0.020025          0.036884            0.036883           0.11                 75            79
1.45          229                1                  128       1         0         4         12288       0           1           .001113      NA          .005498           .007330             .007330            1.45                 229           99
1.43          229                1                  128       1         0         4         16384       0           0           0.007928     NA          0.026640          0.047540            0.047539           0.13                 100           75
1.42          229                1                  128       1         0         4         16384       0           1           .001400      NA          .005896           .008552             .008552            1.42                 229           99
1.46          232                1                  128       1         0         4         20480       0           0           0.010669     NA          0.031686          0.052900            0.052899           0.14                 123           85
1.47          230                1                  128       1         0         4         20480       0           1           .001911      NA          .006641           .010391             .010391            1.47                 230           99
1.46          230                1                  128       1         0         4         24576       0           0           0.013382     NA          0.037212          0.064411            0.064410           0.17                 147           82
1.46          230                1                  128       1         0         4         24576       0           1           .002368      NA          .009054           .012488             .012488            1.46                 230           99
1.45          230                1                  128       1         0         4         28672       0           0           0.015550     NA          0.043882          0.075989            0.075989           0.19                 171           82
1.47          229                1                  128       1         0         4         28672       0           1           .002834      NA          .010841           .015066             .015066            1.47                 229           99
1.44          229                1                  128       1         0         4         32768       0           0           0.018114     NA          0.049605          0.085868            0.085867           0.21                 194           83
1.46          230                1                  128       1         0         4         32768       0           1           .003250      NA          .012606           .016917             .016916            1.46                 230           99
1.45          230                1                  128       1         0         4         36864       0           0           0.020221     NA          0.057689          0.095556            0.095555           0.24                 218           75
1.43          230                1                  128       1         0         4         36864       0           1           .003634      NA          .014699           .019361             .019361            1.43                 230           99
1.47          231                1                  128       1         0         4         40960       0           0           0.021940     NA          0.064638          0.108306            0.108305           0.26                 242           82
1.43          229                1                  128       1         0         4         40960       0           1           .004170      NA          .015951           .021599             .021599            1.43                 229           99
1.48          231                1                  128       1         0         5         4096        0           0           0.003841     NA          0.011862          0.021361            0.021360           0.05                 31            68
1.47          231                1                  128       1         0         5         4096        0           1           .000717      NA          .002895           .004195             .004194            1.47                 231           99
1.48          229                1                  128       1         0         5         8192        0           0           0.004744     NA          0.015775          0.029088            0.029087           0.09                 59            79
1.43          231                1                  128       1         0         5         8192        0           1           .000740      NA          .003400           .005865             .005865            1.43                 231           99
1.45          230                1                  128       1         0         5         12288       0           0           0.006578     NA          0.022405          0.037916            0.037915           0.11                 87            87
1.44          229                1                  128       1         0         5         12288       0           1           .001143      NA          .005638           .007391             .007391            1.44                 229           99
1.46          231                1                  128       1         0         5         16384       0           0           0.008438     NA          0.032558          0.049080            0.049079           0.13                 115           87
1.44          230                1                  128       1         0         5         16384       0           1           .001429      NA          .006780           .009879             .009878            1.44                 230           99
1.48          230                1                  128       1         0         5         20480       0           0           0.011945     NA          0.039867          0.062567            0.062566           0.16                 143           84
1.47          230                1                  128       1         0         5         20480       0           1           .001836      NA          .009929           .012429             .012429            1.47                 230           99
1.45          230                1                  128       1         0         5         24576       0           0           0.014322     NA          0.051886          0.072090            0.072089           0.18                 171           88
1.44          230                1                  128       1         0         5         24576       0           1           .002482      NA          .010518           .014547             .014547            1.44                 230           99
1.48          231                1                  128       1         0         5         28672       0           0           0.016107     NA          0.061274          0.086186            0.086185           0.21                 199           85
1.48          229                1                  128       1         0         5         28672       0           1           .002798      NA          .012820           .016747             .016746            1.48                 229           99
1.47          230                1                  128       1         0         5         32768       0           0           0.018769     NA          0.070007          0.100492            0.100491           0.23                 227           86
1.47          231                1                  128       1         0         5         32768       0           1           .003238      NA          .014031           .018484             .018484            1.47                 231           99
1.46          230                1                  128       1         0         5         36864       0           0           0.021330     NA          0.079185          0.110477            0.110476           0.25                 255           87
1.47          231                1                  128       1         0         5         36864       0           1           .003703      NA          .018032           .022437             .022437            1.47                 231           99
1.47          230                1                  128       1         0         5         40960       0           0           0.023407     NA          0.090755          0.124184            0.124183           0.29                 283           83
1.47          230                1                  128       1         0         5         40960       0           1           .004384      NA          .017700           .023866             .023866            1.47                 230           99
1.47          229                1                  128       1         0         6         4096        0           0           0.002495     NA          0.006535          0.008717            0.008716           0.04                 23            85
1.44          230                1                  128       1         0         6         4096        0           1           .000508      NA          .001095           .001792             .001792            1.44                 230           99
1.45          230                1                  128       1         0         6         8192        0           0           0.003301     NA          0.007839          0.011967            0.011966           0.06                 43            94
1.45          229                1                  128       1         0         6         8192        0           1           .000601      NA          .001575           .002440             .002440            1.45                 229           99
1.42          229                1                  128       1         0         6         12288       0           0           0.003888     NA          0.010596          0.016536            0.016535           0.09                 63            60
1.46          229                1                  128       1         0         6         12288       0           1           .000701      NA          .001584           .003508             .003507            1.46                 229           99
1.44          231                1                  128       1         0         6         16384       0           0           0.005550     NA          0.012908          0.023179            0.023179           0.10                 83            87
1.45          229                1                  128       1         0         6         16384       0           1           .000879      NA          .002571           .004445             .004445            1.45                 229           100
1.46          229                1                  128       1         0         6         20480       0           0           0.006809     NA          0.015474          0.023380            0.023379           0.12                 103           69
1.47          229                1                  128       1         0         6         20480       0           1           .001127      NA          .002683           .005093             .005093            1.47                 229           100
1.41          229                1                  128       1         0         6         24576       0           0           0.008147     NA          0.018666          0.027706            0.027706           0.13                 123           92
1.45          231                1                  128       1         0         6         24576       0           1           .001338      NA          .002885           .005126             .005126            1.45                 231           99
1.46          229                1                  128       1         0         6         28672       0           0           0.009454     NA          0.020639          0.033103            0.033102           0.14                 143           91
1.46          230                1                  128       1         0         6         28672       0           1           .001556      NA          .004071           .007068             .007068            1.46                 230           100
1.46          229                1                  128       1         0         6         32768       0           0           0.010458     NA          0.024272          0.037746            0.037745           0.16                 163           90
1.47          229                1                  128       1         0         6         32768       0           1           .001747      NA          .004523           .007526             .007526            1.47                 229           100
1.47          230                1                  128       1         0         6         36864       0           0           0.011770     NA          0.028864          0.041748            0.041748           0.17                 183           92
1.45          230                1                  128       1         0         6         36864       0           1           .001975      NA          .005305           .008014             .008014            1.45                 230           99
1.45          230                1                  128       1         0         6         40960       0           0           0.013329     NA          0.028007          0.045840            0.045839           0.19                 203           91
1.46          229                1                  128       1         0         6         40960       0           1           .002257      NA          .005259           .008907             .008907            1.46                 229           99
1.51          236                1                  256       1         0         1         4096        0           0           0.004836     NA          0.028906          0.021035            0.021035           0.08                 67            102
1.50          232                1                  256       1         0         1         4096        0           1           .000752      NA          .005813           .004442             .004442            1.50                 232           99
1.51          231                1                  256       1         0         1         8192        0           0           0.004806     NA          0.052971          0.034684            0.034683           0.11                 130           112
1.49          232                1                  256       1         0         1         8192        0           1           .000797      NA          .010750           .008237             .008237            1.49                 232           100
1.49          232                1                  256       1         0         1         12288       0           0           0.007382     NA          0.063254          0.046090            0.046089           0.14                 194           109
1.49          233                1                  256       1         0         1         12288       0           1           .001254      NA          .011824           .010852             .010852            1.49                 233           99
1.50          232                1                  256       1         0         1         16384       0           0           0.009776     NA          0.094687          0.061325            0.061325           0.17                 257           118
1.46          232                1                  256       1         0         1         16384       0           1           .001609      NA          .017707           .015175             .015175            1.46                 232           99
1.49          232                1                  256       1         0         1         20480       0           0           0.012261     NA          0.116343          0.076848            0.076848           0.21                 321           117
1.48          233                1                  256       1         0         1         20480       0           1           .002095      NA          .019151           .019473             .019472            1.48                 233           99
1.49          233                1                  256       1         0         1         24576       0           0           0.014554     NA          0.127213          0.088060            0.088059           0.24                 384           107
1.50          233                1                  256       1         0         1         24576       0           1           .002616      NA          .023413           .023076             .023076            1.50                 233           99
1.48          232                1                  256       1         0         1         28672       0           0           0.017391     NA          0.158078          0.104244            0.104243           0.28                 448           115
1.49          233                1                  256       1         0         1         28672       0           1           .003085      NA          .030875           .027589             .027588            1.49                 233           99
1.49          233                1                  256       1         0         1         32768       0           0           0.020406     NA          0.169081          0.122137            0.122136           0.31                 511           114
1.48          232                1                  256       1         0         1         32768       0           1           .003636      NA          .032930           .034943             .034943            1.48                 232           100
1.50          233                1                  256       1         0         1         36864       0           0           0.022388     NA          0.202341          0.132612            0.132611           0.35                 575           117
1.50          232                1                  256       1         0         1         36864       0           1           .004013      NA          .038644           .037283             .037283            1.50                 232           99
1.50          232                1                  256       1         0         1         40960       0           0           0.025785     NA          0.215957          0.143588            0.143587           0.38                 638           116
1.47          233                1                  256       1         0         1         40960       0           1           .004683      NA          .041416           .040209             .040208            1.47                 233           99
1.47          232                1                  256       1         0         2         4096        0           0           0.008447     NA          0.025264          0.026264            0.026263           0.08                 75            96
1.49          232                1                  256       1         0         2         4096        0           1           .000918      NA          .004199           .005137             .005137            1.49                 232           100
1.48          231                1                  256       1         0         2         8192        0           0           0.008430     NA          0.044200          0.048594            0.048594           0.12                 147           96
1.48          231                1                  256       1         0         2         8192        0           1           .001012      NA          .006937           .008879             .008879            1.48                 231           99
1.47          231                1                  256       1         0         2         12288       0           0           0.012673     NA          0.065291          0.069731            0.069730           0.16                 219           97
1.46          231                1                  256       1         0         2         12288       0           1           .001576      NA          .010917           .013743             .013743            1.46                 231           99
1.45          231                1                  256       1         0         2         16384       0           0           0.017520     NA          0.084828          0.092484            0.092483           0.21                 290           96
1.45          231                1                  256       1         0         2         16384       0           1           .002087      NA          .016977           .018838             .018838            1.45                 231           99
1.46          232                1                  256       1         0         2         20480       0           0           0.021256     NA          0.108075          0.108895            0.108894           0.25                 362           98
1.47          232                1                  256       1         0         2         20480       0           1           .002805      NA          .018395           .023281             .023281            1.47                 232           100
1.48          231                1                  256       1         0         2         24576       0           0           0.026421     NA          0.134204          0.129397            0.129396           0.29                 434           93
1.48          232                1                  256       1         0         2         24576       0           1           .003384      NA          .022827           .027937             .027937            1.48                 232           99
1.47          231                1                  256       1         0         2         28672       0           0           0.030196     NA          0.141696          0.147699            0.147698           0.33                 506           98
1.49          231                1                  256       1         0         2         28672       0           1           .004045      NA          .025881           .030932             .030932            1.49                 231           99
1.45          231                1                  256       1         0         2         32768       0           0           0.034133     NA          0.168411          0.173359            0.173358           0.38                 577           98
1.47          232                1                  256       1         0         2         32768       0           1           .004648      NA          .030387           .035935             .035935            1.47                 232           99
1.44          231                1                  256       1         0         2         36864       0           0           0.039834     NA          0.189561          0.186710            0.186710           0.41                 651           100
1.48          231                1                  256       1         0         2         36864       0           1           .005423      NA          .034453           .040924             .040924            1.48                 231           100
1.47          232                1                  256       1         0         2         40960       0           0           0.046013     NA          0.208416          0.211889            0.211889           0.46                 721           99
1.47          231                1                  256       1         0         2         40960       0           1           .006183      NA          .035982           .044963             .044963            1.47                 231           99
1.42          231                1                  256       1         0         3         4096        0           0           0.007361     NA          0.009959          0.027690            0.027690           0.08                 51            76
