program  c.domain  adv.model   protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)  Tx(rounds)  Tx(s)  Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
31       FIELD     semihonest  shamir            3          0.35          29                 1                  4             1             NA            NA            NA            NA           416           252              NA               31             4           0.021182             0.10                 17            50         ~38           0.648352        1.13651          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     semihonest  shamir            3          0.17          18                 1                  6             1             NA            NA            NA            NA           624           378              NA               45             6           0.0328737            0.13                 17            54         ~54           0.652512        1.14474          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     semihonest  shamir            3          0.17          18                 1                  8             1             NA            NA            NA            NA           832           504              NA               59             8           0.0287103            0.11                 15            59         ~70           0.656672        1.15296          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     semihonest  shamir            3          0.17          18                 1                  10            1             NA            NA            NA            NA           1040          630              NA               73             10          0.0298681            0.12                 15            68         ~86           0.660832        1.16118          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     semihonest  shamir            3          0.18          18                 1                  12            1             NA            NA            NA            NA           1248          756              NA               87             12          0.0302411            0.11                 17            57         ~102          0.664992        1.16941          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     semihonest  shamir            3          0.17          18                 1                  14            1             NA            NA            NA            NA           1456          882              NA               101            14          0.034103             0.12                 15            66         ~118          0.669152        1.17763          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     malhonest   malicious-shamir  3          0.35          29                 1                  4             1             NA            NA            NA            NA           416           252              NA               31             4           0.125286             0.21                 22            69         ~50           3.53675         8.21002          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     malhonest   malicious-shamir  3          0.17          18                 1                  6             1             NA            NA            NA            NA           624           378              NA               45             6           0.144158             0.24                 22            71         ~64           3.54494         8.23446          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     malhonest   malicious-shamir  3          0.17          18                 1                  8             1             NA            NA            NA            NA           832           504              NA               59             8           0.119628             0.20                 21            82         ~78           3.55314         8.25891          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     malhonest   malicious-shamir  3          0.17          18                 1                  10            1             NA            NA            NA            NA           1040          630              NA               73             10          0.119696             0.20                 19            81         ~92           3.56133         8.28336          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
31       FIELD     malhonest   malicious-shamir  3          0.18          18                 1                  12            1             NA            NA            NA            NA           1248          756              NA               87             12          0.153352             0.24                 22            78         ~106          3.56952         8.30781          NA      NA          NA     NA      NA          NA     NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
