program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
31;FIELD;malhonest;malicious-shamir;3;0.13;18;1;12;1;NA;NA;NA;NA;1248;756;NA;87;12;0.095057;0.16;23;104;~104;3.56946;10.3876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;FIELD;malhonest;malicious-shamir;3;0.13;18;1;14;1;NA;NA;NA;NA;1456;882;NA;101;14;0.101434;0.17;25;105;~118;3.57765;10.4121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.10;17;1;4;1;NA;NA;NA;NA;NA;NA;252;91;4;0.026235;0.09;17;64;~113;0.401588;0.96394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.10;17;1;6;1;NA;NA;NA;NA;NA;NA;378;135;6;0.0312469;0.09;15;60;~129;0.401762;0.96443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.10;17;1;8;1;NA;NA;NA;NA;NA;NA;504;179;8;0.0546197;0.13;15;73;~145;0.401936;0.96492;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.10;17;1;10;1;NA;NA;NA;NA;NA;NA;630;223;10;0.0572332;0.12;15;68;~161;0.40211;0.96541;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.10;17;1;12;1;NA;NA;NA;NA;NA;NA;756;267;12;0.0552718;0.12;15;66;~177;0.402284;0.9659;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;RING;semihonest;replicated-ring;3;0.10;17;1;14;1;NA;NA;NA;NA;NA;NA;882;311;14;0.063063;0.12;15;69;~193;0.402458;0.96639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.22;21;1;NA;NA;NA;256;64;NA;NA;NA;1036;206;4;0.0389955;0.08;12;107;NA;0.002648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.002584;105;0.0368961;NA;NA;NA;6.4e-05;1;0.000532084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.25;22;1;NA;NA;NA;384;64;NA;NA;NA;1554;308;6;0.0651387;0.11;12;100;NA;0.00394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.003876;157;0.0620823;NA;NA;NA;6.4e-05;1;0.000780004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.18;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.0303191;0.06;10;73;NA;0.005232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.005168;209;0.0284456;NA;NA;NA;6.4e-05;1;0.0005485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.30;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.0952038;0.13;12;137;NA;0.006524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00646;261;0.0915152;NA;NA;NA;6.4e-05;1;0.000479537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.33;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.122783;0.16;12;115;NA;0.007816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.007752;313;0.118124;NA;NA;NA;6.4e-05;1;0.000738238;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;ccd;3;0.36;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.151351;0.20;10;119;NA;0.009108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.009044;365;0.145674;NA;NA;NA;6.4e-05;1;0.000747626;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.22;21;1;NA;NA;NA;256;64;NA;NA;NA;1036;206;4;0.0136351;0.04;9;44;NA;0.001348;NA;4.8e-05;3;0.0126929;4.8e-05;3;0.0140229;NA;NA;NA;NA;NA;NA;0.0013;106;0.0119263;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.25;22;1;NA;NA;NA;384;64;NA;NA;NA;1554;308;6;0.0370048;0.08;11;53;NA;0.001994;NA;4.8e-05;3;0.0351847;4.8e-05;3;0.036411;NA;NA;NA;NA;NA;NA;0.001946;158;0.0338629;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.18;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.0500367;0.09;11;50;NA;0.00264;NA;4.8e-05;3;0.0476923;4.8e-05;3;0.0497852;NA;NA;NA;NA;NA;NA;0.002592;210;0.0464451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.30;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.0621804;0.10;9;73;NA;0.003286;NA;4.8e-05;3;0.0605503;4.8e-05;3;0.0615377;NA;NA;NA;NA;NA;NA;0.003238;262;0.0588396;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.33;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.100656;0.14;9;80;NA;0.003932;NA;4.8e-05;3;0.0984316;4.8e-05;3;0.100735;NA;NA;NA;NA;NA;NA;0.003884;314;0.0957013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semihonest;replicated-bin;3;0.36;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.111409;0.14;11;79;NA;0.004578;NA;4.8e-05;3;0.109578;4.8e-05;3;0.110275;NA;NA;NA;NA;NA;NA;0.00453;366;0.107232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.22;21;1;NA;NA;NA;256;64;NA;NA;NA;1036;206;4;0.0168524;0.03;13;78;NA;0.033216;NA;0.033216;4;0.000548641;8e-06;1;0.00131186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.25;22;1;NA;NA;NA;384;64;NA;NA;NA;1554;308;6;0.017361;0.04;13;60;NA;0.049792;NA;0.049792;4;0.000447331;8e-06;1;0.0014468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.18;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.01602;0.03;11;84;NA;0.066368;NA;0.066368;4;0.000484741;8e-06;1;0.00104717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.30;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.017711;0.03;13;86;NA;0.082944;NA;0.082944;4;0.00048607;8e-06;1;0.00121828;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.33;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.0169301;0.03;13;85;NA;0.09952;NA;0.09952;4;0.00034199;8e-06;1;0.000992034;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yao;2;0.36;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.0175935;0.04;13;78;NA;0.116096;NA;0.116096;4;0.000466868;8e-06;1;0.00168367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.22;21;1;NA;NA;NA;256;64;NA;NA;NA;1036;206;4;0.00486797;0.02;10;96;NA;0;NA;NA;NA;NA;0.033216;2;0.00817542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.25;22;1;NA;NA;NA;384;64;NA;NA;NA;1554;308;6;0.00746646;0.03;12;93;NA;0;NA;NA;NA;NA;0.049792;2;0.00989019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.18;23;1;NA;NA;NA;512;64;NA;NA;NA;2072;410;8;0.00641555;0.03;12;93;NA;0;NA;NA;NA;NA;0.066368;2;0.00936035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.30;23;1;NA;NA;NA;640;64;NA;NA;NA;2590;512;10;0.00622826;0.03;10;90;NA;0;NA;NA;NA;NA;0.082944;2;0.00928052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.33;24;1;NA;NA;NA;768;64;NA;NA;NA;3108;614;12;0.00702002;0.04;12;68;NA;0;NA;NA;NA;NA;0.09952;2;0.00834911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;BINARY;semidishonest;yaoO;2;0.36;25;1;NA;NA;NA;896;64;NA;NA;NA;3626;716;14;0.00833343;0.03;12;94;NA;0;NA;NA;NA;NA;0.116096;2;0.0103255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
