comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.51          213                1                  1         1         0         1         4096        0           0           0.001798     NA          0.011800          0.008969            0.008968           0.01                 5             112
1.46          213                1                  1         1         0         2         4096        0           0           0.002877     NA          0.012870          0.013487            0.013486           0.02                 7             100
1.42          210                1                  1         1         0         3         4096        0           0           0.002052     NA          0.006090          0.010096            0.010095           0.01                 5             72
1.58          209                1                  1         1         0         4         4096        0           0           0.001404     NA          0.005666          0.009275            0.009274           0.01                 5             80
1.62          212                1                  1         1         0         5         4096        0           0           0.002098     NA          0.009164          0.012982            0.012981           0.02                 5             80
1.39          210                1                  1         1         0         6         4096        0           0           0.001219     NA          0.002756          0.002950            0.002949           0.00                 4             88
1.71          215                1                  8         1         0         1         4096        0           0           0.001151     NA          0.009083          0.009356            0.009355           0.02                 5             51
1.38          214                1                  8         1         0         2         4096        0           0           0.002980     NA          0.008660          0.010323            0.010322           0.02                 6             90
1.43          213                1                  8         1         0         3         4096        0           0           0.002408     NA          0.005509          0.009671            0.009670           0.01                 5             76
1.43          213                1                  8         1         0         4         4096        0           0           0.001276     NA          0.005094          0.006803            0.006802           0.02                 5             68
1.64          214                1                  8         1         0         5         4096        0           0           0.002191     NA          0.004840          0.009930            0.009929           0.02                 5             44
1.76          213                1                  8         1         0         6         4096        0           0           0.001168     NA          0.003138          0.003287            0.003286           0.01                 5             90
