comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    256       1         0         1         512         0           3           0.000210     NA          0.010055          0.013399            .174096            0.00                 1             175
0.01          3                  1                  0    256       1         0         1         1024        0           3           0.000422     NA          0.015087          0.018331            0.018330           0.00                 1             166
0.01          3                  1                  0    256       1         0         1         1536        0           3           0.000564     NA          0.030041          0.026646            0.026645           0.00                 1             166
0.01          3                  1                  0    256       1         0         1         2048        0           3           0.000779     NA          0.033141          0.035451            0.035450           0.00                 1             150
0.01          3                  1                  0    256       1         0         1         2560        0           3           0.000978     NA          0.037976          0.049704            0.049703           0.00                 1             166
0.01          3                  1                  0    256       1         0         1         3072        0           3           0.001116     NA          0.050564          0.053169            0.053168           0.00                 1             166
0.01          3                  1                  0    256       1         0         1         3584        0           3           0.001330     NA          0.058415          0.060270            0.060268           0.00                 1             175
0.01          3                  1                  0    256       1         0         1         4096        0           3           0.001467     NA          0.063927          0.069260            0.069259           0.00                 1             175
0.01          3                  1                  0    256       1         0         1         4608        0           3           0.001705     NA          0.088090          0.086459            0.086457           0.00                 1             166
0.01          3                  1                  0    256       1         0         1         5120        0           3           0.001424     NA          0.097470          0.090964            0.090963           0.00                 1             150
0.01          3                  1                  0    256       1         0         2         512         0           3           0.000882     NA          0.008720          0.007987            .108120            0.00                 1             200
0.01          3                  1                  0    256       1         0         2         1024        0           3           0.000615     NA          0.016528          0.015903            0.015901           0.00                 1             175
0.01          3                  1                  0    256       1         0         2         1536        0           3           0.002244     NA          0.020457          0.033951            0.033950           0.00                 1             175
0.01          3                  1                  0    256       1         0         2         2048        0           3           0.003234     NA          0.029008          0.033654            0.033652           0.00                 1             233
0.01          3                  1                  0    256       1         0         2         2560        0           3           0.001444     NA          0.046123          0.046399            0.046398           0.00                 1             175
0.01          3                  1                  0    256       1         0         2         3072        0           3           0.003526     NA          0.041262          0.047687            0.047685           0.00                 1             140
0.01          3                  1                  0    256       1         0         2         3584        0           3           0.004504     NA          0.038690          0.061760            0.061759           0.00                 1             160
